2019-03-21 10:31:49,9548,0,power,28,points,1,dummies,1,itv,1000,type,sht31,nan,nan,nan,nan,,9548,1,power,28,points,1,dummies,1,itv,1000,type,sht31,nan,nan,nan,nan,,9548,2,power,28,points,1,dummies,1,itv,1000,type,sht31,nan,nan,nan,nan,,9548,3,power,28,points,1,dummies,1,itv,1000,type,sht31,nan,nan,nan,nan,,9548,4,power,28,points,1,dummies,1,itv,1000,type,sht31,26.62,68.69,26.62,68.69,,9548,5,power,28,points,1,dummies,1,itv,1000,type,sht31,26.84,69.50,26.84,69.50,,9548,6,power,28,points,1,dummies,1,itv,1000,type,sht31,26.80,69.28,26.80,69.28,,9548,7,power,28,points,1,dummies,1,itv,1000,type,sht31,26.72,68.35,26.72,68.35,,analog,15,power,9,points,5,dummies,3,interval_mm,200,584.00,,dht22,54,power,2,points,2,dummies,1,interval_mm,2000,26.95,69.80,

2019-03-21 10:54:29,9548,0,power,28,points,1,dummies,1,itv,1000,type,sht31,26.88,68.88,26.88,68.88,,9548,1,power,28,points,1,dummies,1,itv,1000,type,sht31,27.25,69.34,27.25,69.34,,9548,2,power,28,points,1,dummies,1,itv,1000,type,sht31,26.87,69.96,26.87,69.96,,9548,3,power,28,points,1,dummies,1,itv,1000,type,sht31,27.19,70.32,27.19,70.32,,9548,4,power,28,points,1,dummies,1,itv,1000,type,sht31,26.83,69.03,26.83,69.03,,9548,5,power,28,points,1,dummies,1,itv,1000,type,sht31,26.97,69.61,26.97,69.61,,9548,6,power,28,points,1,dummies,1,itv,1000,type,sht31,26.95,69.42,26.95,69.42,,9548,7,power,28,points,1,dummies,1,itv,1000,type,sht31,26.84,68.68,26.84,68.68,,analog,15,power,9,points,5,dummies,3,interval_mm,200,584.00,,dht22,54,power,2,points,2,dummies,1,interval_mm,2000,26.85,70.55,

2019-03-21 11:09:402019-03-21 11:31:242019-03-21 12:38:20,9548,0,power,28,points,1,dummies,1,itv,1000,type,sht31,28.86,78.61,28.86,78.61,,9548,1,power,28,points,1,dummies,1,itv,1000,type,sht31,29.37,74.13,29.37,74.13,,9548,2,power,28,points,1,dummies,1,itv,1000,type,sht31,31.71,50.25,31.71,50.25,,9548,3,power,28,points,1,dummies,1,itv,1000,type,sht31,33.48,46.89,33.48,46.89,,9548,4,power,28,points,1,dummies,1,itv,1000,type,sht31,32.12,47.92,32.12,47.92,,9548,5,power,28,points,1,dummies,1,itv,1000,type,sht31,32.80,47.34,32.80,47.34,,9548,6,power,28,points,1,dummies,1,itv,1000,type,sht31,31.78,49.95,31.78,49.95,,9548,7,power,28,points,1,dummies,1,itv,1000,type,sht31,31.96,48.74,31.96,48.74,,analog,15,power,9,points,5,dummies,3,interval_mm,200,575.20,,dht22,54,power,2,points,2,dummies,1,interval_mm,2000,27.90,60.30,

2019-03-21 13:01:00,9548,0,power,28,points,1,dummies,1,itv,1000,type,sht31,28.40,81.05,28.40,81.05,,9548,1,power,28,points,1,dummies,1,itv,1000,type,sht31,29.17,75.18,29.17,75.18,,9548,2,power,28,points,1,dummies,1,itv,1000,type,sht31,32.51,48.22,32.51,48.22,,9548,3,power,28,points,1,dummies,1,itv,1000,type,sht31,34.75,44.33,34.75,44.33,,9548,4,power,28,points,1,dummies,1,itv,1000,type,sht31,32.80,46.48,32.80,46.48,,9548,5,power,28,points,1,dummies,1,itv,1000,type,sht31,33.96,45.16,33.96,45.16,,9548,6,power,28,points,1,dummies,1,itv,1000,type,sht31,32.47,48.74,32.47,48.74,,9548,7,power,28,points,1,dummies,1,itv,1000,type,sht31,32.65,47.45,32.65,47.45,,analog,15,power,9,points,5,dummies,3,interval_mm,200,577.60,,dht22,54,power,2,points,2,dummies,1,interval_mm,2000,28.90,59.30,

2019-03-21 13:23:40,9548,0,power,28,points,1,dummies,1,itv,1000,type,sht31,28.56,82.74,28.56,82.74,,9548,1,power,28,points,1,dummies,1,itv,1000,type,sht31,29.39,76.21,29.39,76.21,,9548,2,power,28,points,1,dummies,1,itv,1000,type,sht31,32.71,47.43,32.71,47.43,,9548,3,power,28,points,1,dummies,1,itv,1000,type,sht31,34.92,nan,34.92,nan,,9548,4,power,28,points,1,dummies,1,itv,1000,type,sht31,33.14,45.35,33.14,45.35,,9548,5,power,28,points,1,dummies,1,itv,1000,type,sht31,34.37,43.79,34.37,43.79,,9548,6,power,28,points,1,dummies,1,itv,1000,type,sht31,32.82,47.32,32.82,47.32,,9548,7,power,28,points,1,dummies,1,itv,1000,type,sht31,32.96,46.20,32.96,46.20,,analog,15,power,9,points,5,dummies,3,interval_mm,200,580.20,,dht22,54,power,2,points,2,dummies,1,interval_mm,2000,29.20,59.10,

2019-03-21 13:46:20,9548,0,power,28,points,1,dummies,1,itv,1000,type,sht31,28.21,82.24,28.21,82.24,,9548,1,power,28,points,1,dummies,1,itv,1000,type,sht31,28.85,72.61,28.85,72.61,,9548,2,power,28,points,1,dummies,1,itv,1000,type,sht31,32.28,51.80,32.28,51.80,,9548,3,power,28,points,1,dummies,1,itv,1000,type,sht31,34.40,48.74,34.40,48.74,,9548,4,power,28,points,1,dummies,1,itv,1000,type,sht31,33.06,47.94,33.06,47.94,,9548,5,power,28,points,1,dummies,1,itv,1000,type,sht31,34.27,46.73,34.27,46.73,,9548,6,power,28,points,1,dummies,1,itv,1000,type,sht31,32.82,50.27,32.82,50.27,,9548,7,power,28,points,1,dummies,1,itv,1000,type,sht31,32.83,48.57,32.83,48.57,,analog,15,power,9,points,5,dummies,3,interval_mm,200,582.80,,dht22,54,power,2,points,2,dummies,1,interval_mm,2000,29.10,57.90,

2019-03-21 14:09:00,9548,0,power,28,points,1,dummies,1,itv,1000,type,sht31,27.43,89.83,27.43,89.83,,9548,1,power,28,points,1,dummies,1,itv,1000,type,sht31,28.34,87.36,28.34,87.36,,9548,2,power,28,points,1,dummies,1,itv,1000,type,sht31,32.73,56.17,32.73,56.17,,9548,3,power,28,points,1,dummies,1,itv,1000,type,sht31,34.40,53.01,34.40,53.01,,9548,4,power,28,points,1,dummies,1,itv,1000,type,sht31,33.28,53.62,33.28,53.62,,9548,5,power,28,points,1,dummies,1,itv,1000,type,sht31,34.45,51.60,34.45,51.60,,9548,6,power,28,points,1,dummies,1,itv,1000,type,sht31,33.05,55.39,33.05,55.39,,9548,7,power,28,points,1,dummies,1,itv,1000,type,sht31,33.03,54.07,33.03,54.07,,analog,15,power,9,points,5,dummies,3,interval_mm,200,579.40,,dht22,54,power,2,points,2,dummies,1,interval_mm,2000,29.20,64.00,

2019-03-21 14:31:40,9548,0,power,28,points,1,dummies,1,itv,1000,type,sht31,27.01,91.53,27.01,91.53,,9548,1,power,28,points,1,dummies,1,itv,1000,type,sht31,27.69,87.73,27.69,87.73,,9548,2,power,28,points,1,dummies,1,itv,1000,type,sht31,33.17,53.53,33.17,53.53,,9548,3,power,28,points,1,dummies,1,itv,1000,type,sht31,35.09,49.78,35.09,49.78,,9548,4,power,28,points,1,dummies,1,itv,1000,type,sht31,33.55,51.26,33.55,51.26,,9548,5,power,28,points,1,dummies,1,itv,1000,type,sht31,34.79,49.25,34.79,49.25,,9548,6,power,28,points,1,dummies,1,itv,1000,type,sht31,33.34,53.16,33.34,53.16,,9548,7,power,28,points,1,dummies,1,itv,1000,type,sht31,33.31,52.10,33.31,52.10,,analog,15,power,9,points,5,dummies,3,interval_mm,200,583.80,,dht22,54,power,2,points,2,dummies,1,interval_mm,2000,29.20,64.70,

2019-03-21 14:54:202019-03-21 15:25:42,9548,0,power,28,points,1,dummies,1,itv,1000,type,sht31,27.14,95.29,27.14,95.29,,9548,1,power,28,points,1,dummies,1,itv,1000,type,sht31,27.11,96.79,27.11,96.79,,9548,2,power,28,points,1,dummies,1,itv,1000,type,sht31,33.48,53.90,33.48,53.90,,9548,3,power,28,points,1,dummies,1,itv,1000,type,sht31,35.30,50.42,35.30,50.42,,9548,4,power,28,points,1,dummies,1,itv,1000,type,sht31,34.02,51.33,34.02,51.33,,9548,5,power,28,points,1,dummies,1,itv,1000,type,sht31,35.82,48.14,35.82,48.14,,9548,6,power,28,points,1,dummies,1,itv,1000,type,sht31,33.73,53.48,33.73,53.48,,9548,7,power,28,points,1,dummies,1,itv,1000,type,sht31,33.46,52.96,33.46,52.96,,analog,15,power,9,points,5,dummies,3,interval_mm,200,584.20,,dht22,54,power,2,points,2,dummies,1,interval_mm,2000,28.95,67.65,

2019-03-21 15:48:22,9548,0,power,28,points,1,dummies,1,itv,1000,type,sht31,27.12,95.77,27.12,95.77,,9548,1,power,28,points,1,dummies,1,itv,1000,type,sht31,27.21,91.17,27.21,91.17,,9548,2,power,28,points,1,dummies,1,itv,1000,type,sht31,33.89,53.10,33.89,53.10,,9548,3,power,28,points,1,dummies,1,itv,1000,type,sht31,35.95,49.19,35.95,49.19,,9548,4,power,28,points,1,dummies,1,itv,1000,type,sht31,34.23,50.99,34.23,50.99,,9548,5,power,28,points,1,dummies,1,itv,1000,type,sht31,35.96,48.00,35.96,48.00,,9548,6,power,28,points,1,dummies,1,itv,1000,type,sht31,33.83,53.42,33.83,53.42,,9548,7,power,28,points,1,dummies,1,itv,1000,type,sht31,33.65,52.69,33.65,52.69,,analog,15,power,9,points,5,dummies,3,interval_mm,200,583.80,,dht22,54,power,2,points,2,dummies,1,interval_mm,2000,28.95,67.75,

2019-03-21 16:11:02,9548,0,power,28,points,1,dummies,1,itv,1000,type,sht31,28.03,93.69,28.03,93.69,,9548,1,power,28,points,1,dummies,1,itv,1000,type,sht31,27.79,80.88,27.79,80.88,,9548,2,power,28,points,1,dummies,1,itv,1000,type,sht31,35.22,49.43,35.22,49.43,,9548,3,power,28,points,1,dummies,1,itv,1000,type,sht31,38.10,45.32,38.10,45.32,,9548,4,power,28,points,1,dummies,1,itv,1000,type,sht31,34.33,49.31,34.33,49.31,,9548,5,power,28,points,1,dummies,1,itv,1000,type,sht31,36.66,45.05,36.66,45.05,,9548,6,power,28,points,1,dummies,1,itv,1000,type,sht31,34.19,50.76,34.19,50.76,,9548,7,power,28,points,1,dummies,1,itv,1000,type,sht31,2019-03-21 16:51:12,2019-03-21 17:08:26,,,,,,,,,2019-03-21 17:46:19,9548,0,power,28,points,1,dummies,1,itv,1000,type,sht31,29.41,87.76,29.41,87.76,,9548,1,power,28,points,1,dummies,1,itv,1000,type,sht31,29.74,79.65,29.74,79.65,,9548,2,power,28,points,1,dummies,1,itv,1000,type,sht31,33.65,52.49,33.65,52.49,,9548,3,power,28,points,1,dummies,1,itv,1000,type,sht31,35.92,48.13,35.92,48.13,,9548,4,power,28,points,1,dummies,1,itv,1000,type,sht31,33.71,50.92,33.71,50.92,,9548,5,power,28,points,1,dummies,1,itv,1000,type,sht31,35.51,47.72,35.51,47.72,,9548,6,power,28,points,1,dummies,1,itv,1000,type,sht31,35.39,47.94,35.39,47.94,,9548,7,power,28,points,1,dummies,1,itv,1000,type,sht31,34.40,49.10,34.40,49.10,,analog,15,power,9,points,5,dummies,3,interval_mm,200,581.60,,dht22,54,power,2,points,2,dummies,1,interval_mm,2000,28.80,66.20,

2019-03-21 18:08:59,9548,0,power,28,points,1,dummies,1,itv,1000,type,sht31,29.15,89.30,29.15,89.30,,9548,1,power,28,points,1,dummies,1,itv,1000,type,sht31,29.52,81.80,29.52,81.80,,9548,2,power,28,points,1,dummies,1,itv,1000,type,sht31,36.09,46.84,36.09,46.84,,9548,3,power,28,points,1,dummies,1,itv,1000,type,sht31,39.59,40.56,39.59,40.56,,9548,4,power,28,points,1,dummies,1,itv,1000,type,sht31,35.24,47.44,35.24,47.44,,9548,5,power,28,points,1,dummies,1,itv,1000,type,sht31,37.93,42.70,37.93,42.70,,9548,6,power,28,points,1,dummies,1,itv,1000,type,sht31,35.95,47.01,35.95,47.01,,9548,7,power,28,points,1,dummies,1,itv,1000,type,sht31,34.50,49.28,34.50,49.28,,analog,15,power,9,points,5,dummies,3,interval_mm,200,584.20,,dht22,54,power,2,points,2,dummies,1,interval_mm,2000,28.60,67.20,

2019-03-21 18:31:39,9548,0,power,28,points,1,dummies,1,itv,1000,type,sht31,29.31,85.05,29.31,85.05,,9548,1,power,28,points,1,dummies,1,itv,1000,type,sht31,29.45,73.53,29.45,73.53,,9548,2,power,28,points,1,dummies,1,itv,1000,type,sht31,36.39,46.33,36.39,46.33,,9548,3,power,28,points,1,dummies,1,itv,1000,type,sht31,39.98,40.06,39.98,40.06,,9548,4,power,28,points,1,dummies,1,itv,1000,type,sht31,35.67,46.74,35.67,46.74,,9548,5,power,28,points,1,dummies,1,itv,1000,type,sht31,38.19,42.41,38.19,42.41,,9548,6,power,28,points,1,dummies,1,itv,1000,type,sht31,36.24,46.57,36.24,46.57,,9548,7,power,28,points,1,dummies,1,itv,1000,type,sht31,34.87,48.69,34.87,48.69,,analog,15,power,9,points,5,dummies,3,interval_mm,200,584.00,,dht22,54,power,2,points,2,dummies,1,interval_mm,2000,28.50,67.90,

2019-03-21 18:54:19,9548,0,power,28,points,1,dummies,1,itv,1000,type,sht31,29.25,90.96,29.25,90.96,,9548,1,power,28,points,1,dummies,1,itv,1000,type,sht31,29.35,89.80,29.35,89.80,,9548,2,power,28,points,1,dummies,1,itv,1000,type,sht31,36.28,46.54,36.28,46.54,,9548,3,power,28,points,1,dummies,1,itv,1000,type,sht31,39.90,40.22,39.90,40.22,,9548,4,power,28,points,1,dummies,1,itv,1000,type,sht31,35.60,46.79,35.60,46.79,,9548,5,power,28,points,1,dummies,1,itv,1000,type,sht31,38.28,42.15,38.28,42.15,,9548,6,power,28,points,1,dummies,1,itv,1000,type,sht31,36.47,46.01,36.47,46.01,,9548,7,power,28,points,1,dummies,1,itv,1000,type,sht31,35.06,48.16,35.06,48.16,,analog,15,power,9,points,5,dummies,3,interval_mm,200,583.80,,dht22,54,power,2,points,2,dummies,1,interval_mm,2000,28.40,68.60,

2019-03-21 19:16:59,9548,0,power,28,points,1,dummies,1,itv,1000,type,sht31,29.20,90.93,29.20,90.93,,9548,1,power,28,points,1,dummies,1,itv,1000,type,sht31,29.11,90.66,29.11,90.66,,9548,2,power,28,points,1,dummies,1,itv,1000,type,sht31,36.06,47.01,36.06,47.01,,9548,3,power,28,points,1,dummies,1,itv,1000,type,sht31,39.64,40.71,39.64,40.71,,9548,4,power,28,points,1,dummies,1,itv,1000,type,sht31,35.01,48.14,35.01,48.14,,9548,5,power,28,points,1,dummies,1,itv,1000,type,sht31,37.58,43.68,37.58,43.68,,9548,6,power,28,points,1,dummies,1,itv,1000,type,sht31,36.63,45.74,36.63,45.74,,9548,7,power,28,points,1,dummies,1,itv,1000,type,sht31,35.36,47.55,35.36,47.55,,analog,15,power,9,points,5,dummies,3,interval_mm,200,583.80,,dht22,54,power,2,points,2,dummies,1,interval_mm,2000,28.25,69.15,

2019-03-21 19:39:39,9548,0,power,28,points,1,dummies,1,itv,1000,type,sht31,29.27,88.62,29.27,88.62,,9548,1,power,28,points,1,dummies,1,itv,1000,type,sht31,29.20,89.62,29.20,89.62,,9548,2,power,28,points,1,dummies,1,itv,1000,type,sht31,36.06,47.62,36.06,47.62,,9548,3,power,28,points,1,dummies,1,itv,1000,type,sht31,nan,nan,nan,nan,,9548,4,power,28,points,1,dummies,1,itv,1000,type,sht31,35.01,48.72,35.01,48.72,,9548,5,power,28,points,1,dummies,1,itv,1000,type,sht31,37.41,44.54,37.41,44.54,,9548,6,power,28,points,1,dummies,1,itv,1000,type,sht31,36.69,46.14,36.69,46.14,,9548,7,power,28,points,1,dummies,1,itv,1000,type,sht31,35.57,47.71,35.57,47.71,,analog,15,power,9,points,5,dummies,3,interval_mm,200,581.40,,dht22,54,power,2,points,2,dummies,1,interval_mm,2000,28.15,69.85,

2019-03-21 20:02:19,9548,0,power,28,points,1,dummies,1,itv,1000,type,sht31,29.29,89.61,29.29,89.61,,9548,1,power,28,points,1,dummies,1,itv,1000,type,sht31,29.31,90.13,29.31,90.13,,9548,2,power,28,points,1,dummies,1,itv,1000,type,sht31,36.02,48.02,36.02,48.02,,9548,3,power,28,points,1,dummies,1,itv,1000,type,sht31,39.66,41.42,39.66,41.42,,9548,4,power,28,points,1,dummies,1,itv,1000,type,sht31,34.99,49.24,34.99,49.24,,9548,5,power,28,points,1,dummies,1,itv,1000,type,sht31,37.38,45.05,37.38,45.05,,9548,6,power,28,points,1,dummies,1,itv,1000,type,sht31,36.56,46.91,36.56,46.91,,9548,7,power,28,points,1,dummies,1,itv,1000,type,sht31,35.40,48.53,35.40,48.53,,analog,15,power,9,points,5,dummies,3,interval_mm,200,583.20,,dht22,54,power,2,points,2,dummies,1,interval_mm,2000,28.15,70.65,

2019-03-21 20:24:59,9548,0,power,28,points,1,dummies,1,itv,1000,type,sht31,29.38,92.92,29.38,92.92,,9548,1,power,28,points,1,dummies,1,itv,1000,type,sht31,29.08,93.53,29.08,93.53,,9548,2,power,28,points,1,dummies,1,itv,1000,type,sht31,35.95,48.49,35.95,48.49,,9548,3,power,28,points,1,dummies,1,itv,1000,type,sht31,39.54,41.97,39.54,41.97,,9548,4,power,28,points,1,dummies,1,itv,1000,type,sht31,35.28,49.13,35.28,49.13,,9548,5,power,28,points,1,dummies,1,itv,1000,type,sht31,37.72,44.66,37.72,44.66,,9548,6,power,28,points,1,dummies,1,itv,1000,type,sht31,36.38,47.63,36.38,47.63,,9548,7,power,28,points,1,dummies,1,itv,1000,type,sht31,35.09,nan,35.09,nan,,analog,15,power,9,points,5,dummies,3,interval_mm,200,583.40,,dht22,54,power,2,points,2,dummies,1,interval_mm,2000,28.05,71.35,

2019-03-21 20:47:39,9548,0,power,28,points,1,dummies,1,itv,1000,type,sht31,29.42,91.57,29.42,91.57,,9548,1,power,28,points,1,dummies,1,itv,1000,type,sht31,29.34,88.92,29.34,88.92,,9548,2,power,28,points,1,dummies,1,itv,1000,type,sht31,36.05,48.47,36.05,48.47,,9548,3,power,28,points,1,dummies,1,itv,1000,type,sht31,nan,41.85,nan,41.85,,9548,4,power,28,points,1,dummies,1,itv,1000,type,sht31,35.53,48.69,35.53,48.69,,9548,5,power,28,points,1,dummies,1,itv,1000,type,sht31,38.14,43.95,38.14,43.95,,9548,6,power,28,points,1,dummies,1,itv,1000,type,sht31,36.28,48.06,36.28,48.06,,9548,7,power,28,points,1,dummies,1,itv,1000,type,sht31,34.97,50.04,34.97,50.04,,analog,15,power,9,points,5,dummies,3,interval_mm,200,581.80,,dht22,54,power,2,points,2,dummies,1,interval_mm,2000,28.05,71.75,

2019-03-21 21:10:19,9548,0,power,28,points,1,dummies,1,itv,1000,type,sht31,29.50,92.09,29.50,92.09,,9548,1,power,28,points,1,dummies,1,itv,1000,type,sht31,29.38,92.10,29.38,92.10,,9548,2,power,28,points,1,dummies,1,itv,1000,type,sht31,36.03,48.58,36.03,48.58,,9548,3,power,28,points,1,dummies,1,itv,1000,type,sht31,39.72,41.79,39.72,41.79,,9548,4,power,28,points,1,dummies,1,itv,1000,type,sht31,35.46,48.90,35.46,48.90,,9548,5,power,28,points,1,dummies,1,itv,1000,type,sht31,37.89,44.58,37.89,44.58,,9548,6,power,28,points,1,dummies,1,itv,1000,type,sht31,36.56,47.50,36.56,47.50,,9548,7,power,28,points,1,dummies,1,itv,1000,type,sht31,35.33,49.21,35.33,49.21,,analog,15,power,9,points,5,dummies,3,interval_mm,200,584.00,,dht22,54,power,2,points,2,dummies,1,interval_mm,2000,28.05,72.15,

2019-03-21 21:32:59,9548,0,power,28,points,1,dummies,1,itv,1000,type,sht31,29.29,90.25,29.29,90.25,,9548,1,power,28,points,1,dummies,1,itv,1000,type,sht31,29.32,90.78,29.32,90.78,,9548,2,power,28,points,1,dummies,1,itv,1000,type,sht31,nan,48.59,nan,48.59,,9548,3,power,28,points,1,dummies,1,itv,1000,type,sht31,39.57,41.89,39.57,41.89,,9548,4,power,28,points,1,dummies,1,itv,1000,type,sht31,35.16,49.34,35.16,49.34,,9548,5,power,28,points,1,dummies,1,itv,1000,type,sht31,37.41,45.27,37.41,45.27,,9548,6,power,28,points,1,dummies,1,itv,1000,type,sht31,36.70,46.85,36.70,46.85,,9548,7,power,28,points,1,dummies,1,itv,1000,type,sht31,35.69,48.19,35.69,48.19,,analog,15,power,9,points,5,dummies,3,interval_mm,200,580.40,,dht22,54,power,2,points,2,dummies,1,interval_mm,2000,28.15,72.55,

2019-03-21 21:55:39,9548,0,power,28,points,1,dummies,1,itv,1000,type,sht31,29.29,91.18,29.29,91.18,,9548,1,power,28,points,1,dummies,1,itv,1000,type,sht31,29.32,92.75,29.32,92.75,,9548,2,power,28,points,1,dummies,1,itv,1000,type,sht31,36.01,48.22,36.01,48.22,,9548,3,power,28,points,1,dummies,1,itv,1000,type,sht31,39.73,41.47,39.73,41.47,,9548,4,power,28,points,1,dummies,1,itv,1000,type,sht31,35.42,48.53,35.42,48.53,,9548,5,power,28,points,1,dummies,1,itv,1000,type,sht31,37.65,44.68,37.65,44.68,,9548,6,power,28,points,1,dummies,1,itv,1000,type,sht31,36.66,46.78,36.66,46.78,,9548,7,power,28,points,1,dummies,1,itv,1000,type,sht31,35.83,47.84,35.83,47.84,,analog,15,power,9,points,5,dummies,3,interval_mm,200,580.00,,dht22,54,power,2,points,2,dummies,1,interval_mm,2000,28.05,72.55,

2019-03-21 22:18:19,9548,0,power,28,points,1,dummies,1,itv,1000,type,sht31,28.93,87.24,28.93,87.24,,9548,1,power,28,points,1,dummies,1,itv,1000,type,sht31,28.59,89.85,28.59,89.85,,9548,2,power,28,points,1,dummies,1,itv,1000,type,sht31,35.37,46.71,35.37,46.71,,9548,3,power,28,points,1,dummies,1,itv,1000,type,sht31,38.55,40.60,38.55,40.60,,9548,4,power,28,points,1,dummies,1,itv,1000,type,sht31,33.41,50.10,33.41,50.10,,9548,5,power,28,points,1,dummies,1,itv,1000,type,sht31,36.37,44.26,36.37,44.26,,9548,6,power,28,points,1,dummies,1,itv,1000,type,sht31,36.01,45.15,36.01,45.15,,9548,7,power,28,points,1,dummies,1,itv,1000,type,sht31,34.63,47.18,34.63,47.18,,analog,15,power,9,points,5,dummies,3,interval_mm,200,580.40,,dht22,54,power,2,points,2,dummies,1,interval_mm,2000,27.90,72.40,

2019-03-21 22:40:59,9548,0,power,28,points,1,dummies,1,itv,1000,type,sht31,28.24,91.92,28.24,91.92,,9548,1,power,28,points,1,dummies,1,itv,1000,type,sht31,28.10,92.39,28.10,92.39,,9548,2,power,28,points,1,dummies,1,itv,1000,type,sht31,35.08,44.54,35.08,44.54,,9548,3,power,28,points,1,dummies,1,itv,1000,type,sht31,38.54,38.61,38.54,38.61,,9548,4,power,28,points,1,dummies,1,itv,1000,type,sht31,33.86,46.01,33.86,46.01,,9548,5,power,28,points,1,dummies,1,itv,1000,type,sht31,36.19,41.91,36.19,41.91,,9548,6,power,28,points,1,dummies,1,itv,1000,type,sht31,35.72,42.91,35.72,42.91,,9548,7,power,28,points,1,dummies,1,itv,1000,type,sht31,34.61,44.46,34.61,44.46,,analog,15,power,9,points,5,dummies,3,interval_mm,200,580.80,,dht22,54,power,2,points,2,dummies,1,interval_mm,2000,27.50,69.60,

