06/Dec/2018 23:14:01,+000043.1,+000076.1+000022.6,+000132.0+000067.2,+000018.5
06/Dec/2018 23:29:04,+000043.1,+000076.1+000022.6,+000132.0+000067.2,+000018.5
06/Dec/2018 23:44:06,+000043.1,+000076.1+000022.6,+000132.0+000067.3,+000018.5
06/Dec/2018 23:59:08,+000043.1,+000076.1+000022.6,+000131.9+000067.2,+000018.5
07/Dec/2018 00:14:10,+000043.1,+000076.1+000022.6,+000132.0+000067.2,+000018.5
07/Dec/2018 00:29:13,+000043.1,+000076.1+000022.6,+000132.0+000067.2,+000018.5
07/Dec/2018 00:44:15,+000043.1,+000076.1+000022.6,+000131.9+000067.2,+000018.5
07/Dec/2018 00:59:17,+000043.1,+000076.1+000022.6,+000132.0+000067.2,+000018.5
07/Dec/2018 01:14:19,+000043.1,+000076.1+000022.6,+000132.0+000067.3,+000018.5
07/Dec/2018 01:29:21,+000043.1,+000076.1+000022.6,+000132.0+000067.3,+000018.5
07/Dec/2018 01:44:24,+000043.1,+000076.1+000022.6,+000132.0+000067.2,+000018.5
07/Dec/2018 01:59:26,+000043.1,+000076.1+000022.6,+000132.0+000067.3,+000018.5
07/Dec/2018 02:14:28,+000043.1,+000076.1+000022.6,+000132.0+000067.2,+000018.5
07/Dec/2018 02:29:30,+000043.1,+000076.1+000022.6,+000132.0+000067.3,+000018.5
07/Dec/2018 02:44:33,+000043.1,+000076.1+000022.6,+000132.0+000067.2,+000018.5
07/Dec/2018 02:59:35,+000043.1,+000076.1+000022.6,+000132.0+000067.2,+000018.4
07/Dec/2018 03:14:37,+000043.1,+000076.1+000022.6,+000132.0+000067.2,+000018.5
07/Dec/2018 03:29:39,+000043.1,+000076.1+000022.6,+000131.9+000067.3,+000018.5
07/Dec/2018 03:44:42,+000043.1,+000076.1+000022.6,+000132.0+000067.2,+000018.5
07/Dec/2018 03:59:44,+000043.1,+000076.1+000022.6,+000132.0+000067.2,+000018.5
07/Dec/2018 04:14:46,+000043.1,+000076.1+000022.6,+000132.0+000067.3,+000018.4
07/Dec/2018 04:29:48,+000043.1,+000076.1+000022.6,+000131.9+000067.3,+000018.4
07/Dec/2018 04:44:50,+000043.1,+000076.1+000022.6,+000132.0+000067.2,+000018.4
07/Dec/2018 04:59:53,+000043.1,+000076.1+000022.6,+000132.0+000067.2,+000018.4
07/Dec/2018 05:14:55,+000043.1,+000076.1+000022.6,+000132.0+000067.2,+000018.4
07/Dec/2018 05:29:57,+000043.1,+000076.1+000022.6,+000132.0+000067.2,+000018.5
07/Dec/2018 05:44:59,+000043.1,+000076.1+000022.6,+000132.0+000067.2,+000018.5
07/Dec/2018 06:00:01,+000043.1,+000076.1+000022.6,+000132.0+000067.2,+000018.5
07/Dec/2018 06:15:04,+000043.1,+000076.1+000022.6,+000132.0+000067.2,+000018.5
07/Dec/2018 06:30:06,+000043.1,+000076.1+000022.6,+000132.0+000067.2,+000018.5
07/Dec/2018 06:45:08,+000043.1,+000076.1+000022.6,+000132.0+000067.3,+000018.5
07/Dec/2018 07:00:10,+000043.1,+000076.1+000022.6,+000132.0+000067.2,+000018.5
07/Dec/2018 07:15:13,+000043.1,+000076.1+000022.6,+000132.0+000067.2,+000018.5
07/Dec/2018 07:30:15,+000043.1,+000076.1+000022.6,+000132.0+000067.3,+000018.5
07/Dec/2018 07:45:17,+000043.1,+000076.1+000022.5,+000132.0+000067.3,+000018.5
07/Dec/2018 08:00:19,+000043.1,+000076.1+000022.6,+000132.0+000067.3,+000018.5
07/Dec/2018 08:15:22,+000043.1,+000076.1+000022.6,+000132.0+000067.3,+000018.5
07/Dec/2018 08:30:24,+000043.1,+000076.1+000022.6,+000132.0+000067.3,+000018.5
07/Dec/2018 08:45:26,+000043.1,+000076.1+000022.5,+000132.0+000067.3,+000018.5
07/Dec/2018 09:00:28,+000043.1,+000076.1+000022.6,+000132.0+000067.3,+000018.5
07/Dec/2018 09:15:31,+000043.1,+000076.1+000022.6,+000132.0+000067.3,+000018.5
07/Dec/2018 09:30:33,+000043.1,+000076.1+000022.6,+000132.0+000067.2,+000018.5
07/Dec/2018 09:45:35,+000043.1,+000076.2+000022.6,+000132.0+000067.3,+000018.5
07/Dec/2018 10:00:37,+000043.1,+000076.1+000022.6,+000132.0+000067.3,+000018.5
07/Dec/2018 10:15:40,+000043.1,+000076.2+000022.6,+000132.0+000067.3,+000018.5
07/Dec/2018 10:30:42,+000043.1,+000076.2+000022.6,+000132.0+000067.3,+000018.5
07/Dec/2018 10:45:44,+000043.1,+000076.1+000022.6,+000132.0+000067.3,+000018.5
07/Dec/2018 11:00:46,+000043.1,+000076.1+000022.6,+000132.0+000067.3,+000018.5
07/Dec/2018 11:15:48,+000043.1,+000076.1+000022.6,+000132.0+000067.3,+000018.5
07/Dec/2018 11:30:51,+000043.1,+000076.2+000022.6,+000132.0+000067.3,+000018.5
07/Dec/2018 11:45:53,+000043.1,+000076.1+000022.6,+000132.0+000067.3,+000018.5
07/Dec/2018 12:00:55,+000043.1,+000076.1+000022.5,+000132.0+000067.3,+000018.5
07/Dec/2018 12:15:57,+000043.1,+000076.1+000022.5,+000132.0+000067.3,+000018.5
07/Dec/2018 12:31:00,+000043.1,+000076.1+000022.6,+000132.0+000067.3,+000018.5
07/Dec/2018 12:46:02,+000043.1,+000076.1+000022.5,+000132.0+000067.3,+000018.5
07/Dec/2018 13:01:04,+000043.1,+000076.1+000022.6,+000132.0+000067.3,+000018.5
07/Dec/2018 13:16:06,+000043.0,+000076.2+000022.6,+000132.0+000067.3,+000018.5
07/Dec/2018 13:31:09,+000043.1,+000076.2+000022.6,+000132.0+000067.3,+000018.5
07/Dec/2018 13:46:11,+000043.1,+000076.2+000022.6,+000132.0+000067.3,+000018.5
07/Dec/2018 14:01:13,+000043.1,+000076.2+000022.6,+000132.0+000067.3,+000018.5
07/Dec/2018 14:16:15,+000277.9,+000076.1+000022.6,+000132.0+000067.3,+000018.6
07/Dec/2018 14:31:17,+001622.6,+000000.3+000007.4,+000132.0+000067.3,+000000.0
07/Dec/2018 14:46:20,+001623.2,+000000.3+000007.5,+000132.0+000067.3,+000000.0
07/Dec/2018 15:01:22,+001623.2,+000000.3+000007.4,+000132.0+000067.3,+000000.0
07/Dec/2018 15:16:24,+001623.2,+000000.2+000007.4,+000132.0+000067.3,+000000.0
07/Dec/2018 15:31:26,+001623.1,+000000.2+000007.4,+000132.0+000067.3,+000000.0
07/Dec/2018 15:46:28,+001623.1,+000000.2+000007.4,+000132.0+000067.3,+000000.0
07/Dec/2018 16:01:31,+001622.9,+000000.2+000007.4,+000132.0+000067.3,+000000.0
07/Dec/2018 16:16:33,+001622.8,+000000.2+000007.4,+000132.0+000067.3,+000000.0
07/Dec/2018 16:31:35,+001622.8,+000000.3+000007.4,+000132.0+000067.3,+000000.0
07/Dec/2018 16:46:37,+001622.7,+000000.2+000007.4,+000132.0+000067.3,+000000.0
07/Dec/2018 17:01:40,+001622.6,+000000.2+000007.4,+000065.4+000067.3,+000066.6
07/Dec/2018 17:16:42,+001623.8,+000000.2+000007.4,+000065.4+000067.3,+000066.6
07/Dec/2018 17:31:44,+001623.6,+000000.2+000007.4,+000065.4+000067.3,+000066.6
07/Dec/2018 17:46:46,+001623.5,+000000.2+000007.4,+000065.4+000067.3,+000066.6
07/Dec/2018 18:01:48,+001623.3,+000000.2+000007.4,+000065.4+000067.3,+000066.6
07/Dec/2018 18:16:51,+001623.1,+000000.2+000007.5,+000065.4+000067.3,+000066.6
07/Dec/2018 18:31:53,+001623.0,+000000.2+000007.4,+000065.3+000067.3,+000066.6
07/Dec/2018 18:46:55,+001622.9,+000000.2+000007.4,+000065.3+000067.3,+000066.6
07/Dec/2018 19:01:57,+001622.8,+000000.2+000007.4,+000065.4+000067.3,+000066.6
07/Dec/2018 19:16:59,+001622.6,+000000.2+000007.4,+000065.4+000067.3,+000066.6
07/Dec/2018 19:32:02,+001622.5,+000000.2+000007.4,+000065.4+000067.3,+000066.6
07/Dec/2018 19:47:04,+001622.4,+000000.2+000007.4,+000065.4+000067.3,+000066.6
07/Dec/2018 20:02:06,+001622.2,+000000.2+000007.4,+000065.3+000067.3,+000066.6
07/Dec/2018 20:17:08,+001622.1,+000000.2+000007.4,+000065.3+000067.3,+000066.6
07/Dec/2018 20:32:11,+001622.0,+000000.2+000007.4,+000065.4+000067.3,+000066.6
07/Dec/2018 20:47:13,+001621.8,+000000.2+000007.4,+000065.4+000067.3,+000066.6
07/Dec/2018 21:02:15,+001621.7,+000000.2+000007.4,+000065.3+000067.3,+000066.6
07/Dec/2018 21:17:17,+001621.6,+000000.2+000007.4,+000065.4+000067.3,+000066.6
07/Dec/2018 21:32:19,+001621.4,+000000.2+000007.4,+000065.3+000067.3,+000066.5
07/Dec/2018 21:47:22,+001621.3,+000000.2+000007.4,+000065.4+000067.3,+000066.6
07/Dec/2018 22:02:24,+001621.1,+000000.2+000007.4,+000065.3+000067.3,+000066.5
07/Dec/2018 22:13:53,+001621.0,+000000.2+000007.4,+000065.4+000067.3,+000066.6
07/Dec/2018 22:28:55,+001621.0,+000000.2+000007.4,+000065.4+000067.2,+000066.5
07/Dec/2018 22:43:57,+001620.8,+000000.2+000007.4,+000065.3+000067.3,+000066.6
07/Dec/2018 22:59:00,+001620.7,+000000.2+000007.4,+000065.3+000067.2,+000066.6
07/Dec/2018 23:14:02,+001620.6,+000000.1+000007.4,+000065.4+000067.3,+000066.6
07/Dec/2018 23:29:04,+001620.4,+000000.2+000007.4,+000065.3+000067.2,+000066.5
07/Dec/2018 23:44:06,+001620.3,+000000.2+000007.3,+000065.3+000067.2,+000066.5
07/Dec/2018 23:59:09,+001620.2,+000000.1+000007.4,+000065.3+000067.2,+000066.6
08/Dec/2018 00:14:11,+001620.0,+000000.2+000007.4,+000065.3+000067.3,+000066.5
08/Dec/2018 00:29:13,+001619.9,+000000.2+000007.3,+000065.3+000067.2,+000066.5
08/Dec/2018 00:44:15,+001619.8,+000000.2+000007.4,+000065.4+000067.2,+000066.6
08/Dec/2018 00:59:17,+001619.6,+000000.1+000007.4,+000065.3+000067.2,+000066.5
08/Dec/2018 01:14:20,+001619.5,+000000.1+000007.3,+000065.3+000067.2,+000066.6
08/Dec/2018 01:29:22,+001619.3,+000000.2+000007.4,+000065.3+000067.3,+000066.6
08/Dec/2018 01:44:24,+001619.2,+000000.2+000007.4,+000065.3+000067.2,+000066.6
08/Dec/2018 01:59:26,+001619.0,+000000.1+000007.4,+000065.3+000067.3,+000066.6
08/Dec/2018 02:14:28,+001618.9,+000000.1+000007.4,+000065.3+000067.2,+000066.6
08/Dec/2018 02:29:31,+001618.7,+000000.1+000007.4,+000065.3+000067.3,+000066.6
08/Dec/2018 02:44:33,+001618.6,+000000.2+000007.4,+000065.3+000067.3,+000066.6
08/Dec/2018 02:59:35,+001618.4,+000000.1+000007.4,+000065.3+000067.2,+000066.6
08/Dec/2018 03:14:37,+001618.3,+000000.1+000007.4,+000065.3+000067.3,+000066.6
08/Dec/2018 03:29:40,+001618.1,+000000.1+000007.4,+000065.3+000067.3,+000066.6
08/Dec/2018 03:44:42,+001618.0,+000000.2+000007.4,+000065.3+000067.2,+000066.6
08/Dec/2018 03:59:44,+001617.8,+000000.1+000007.4,+000065.3+000067.2,+000066.6
08/Dec/2018 04:14:46,+001617.7,+000000.1+000007.3,+000065.3+000067.3,+000066.6
08/Dec/2018 04:29:48,+001617.5,+000000.2+000007.4,+000065.3+000067.3,+000066.6
08/Dec/2018 04:44:51,+001617.4,+000000.1+000007.4,+000065.3+000067.3,+000066.6
08/Dec/2018 04:59:53,+001617.3,+000000.1+000007.4,+000065.3+000067.2,+000066.6
08/Dec/2018 05:14:55,+001617.1,+000000.1+000007.4,+000065.3+000067.2,+000066.6
08/Dec/2018 05:29:57,+001616.9,+000000.1+000007.4,+000065.3+000067.2,+000066.5
08/Dec/2018 05:45:00,+001616.8,+000000.1+000007.3,+000065.3+000067.2,+000066.6
08/Dec/2018 06:00:02,+001616.6,+000000.2+000007.3,+000065.3+000067.3,+000066.6
08/Dec/2018 06:15:04,+001616.5,+000000.2+000007.3,+000065.3+000067.3,+000066.6
08/Dec/2018 06:30:06,+001616.3,+000000.2+000007.4,+000065.3+000067.2,+000066.6
08/Dec/2018 06:45:08,+001616.2,+000000.1+000007.4,+000065.3+000067.3,+000066.6
08/Dec/2018 07:00:11,+001616.0,+000000.1+000007.4,+000065.3+000067.2,+000066.6
08/Dec/2018 07:15:13,+001615.9,+000000.1+000007.4,+000065.3+000067.2,+000066.6
08/Dec/2018 07:30:15,+001615.7,+000000.2+000007.3,+000065.3+000067.2,+000066.5
08/Dec/2018 07:45:17,+001615.6,+000000.1+000007.3,+000065.3+000067.2,+000066.6
08/Dec/2018 08:00:19,+001615.4,+000000.1+000007.4,+000065.3+000067.2,+000066.5
08/Dec/2018 08:15:22,+001615.3,+000000.1+000007.3,+000065.3+000067.2,+000066.6
08/Dec/2018 08:30:24,+001615.1,+000000.1+000007.3,+000065.3+000067.2,+000066.6
08/Dec/2018 08:45:26,+001615.0,+000000.1+000007.3,+000065.3+000067.2,+000066.5
08/Dec/2018 09:00:28,+001614.8,+000000.1+000007.4,+000065.3+000067.2,+000066.5
08/Dec/2018 09:15:30,+001614.7,+000000.1+000007.3,+000065.3+000067.2,+000066.5
08/Dec/2018 09:30:33,+001614.5,+000000.1+000007.4,+000065.3+000067.2,+000066.5
08/Dec/2018 09:45:35,+001614.4,+000000.1+000007.3,+000065.3+000067.2,+000066.5
08/Dec/2018 10:00:37,+001614.2,+000000.1+000007.3,+000065.3+000067.2,+000066.6
08/Dec/2018 10:15:39,+001614.1,+000000.1+000007.4,+000065.3+000067.2,+000066.6
08/Dec/2018 10:30:41,+001613.9,+000000.1+000007.4,+000065.3+000067.2,+000066.6
08/Dec/2018 10:45:44,+001613.7,+000000.1+000007.4,+000065.3+000067.2,+000066.6
08/Dec/2018 11:00:46,+001613.6,+000000.2+000007.3,+000065.3+000067.2,+000066.6
08/Dec/2018 11:15:48,+001613.4,+000000.1+000007.3,+000065.3+000067.2,+000066.6
08/Dec/2018 11:30:50,+001613.3,+000000.1+000007.4,+000065.3+000067.2,+000066.6
08/Dec/2018 11:45:53,+001613.1,+000000.1+000007.3,+000065.3+000067.2,+000066.6
08/Dec/2018 12:00:55,+001613.0,+000000.2+000007.4,+000065.3+000067.3,+000066.6
08/Dec/2018 12:15:57,+001612.8,+000000.1+000007.4,+000065.3+000067.2,+000066.6
08/Dec/2018 12:30:59,+001612.6,+000000.2+000007.3,+000065.3+000067.2,+000066.6
08/Dec/2018 12:46:01,+001612.5,+000000.1+000007.3,+000065.3+000067.2,+000066.6
08/Dec/2018 13:01:04,+001612.4,+000000.2+000007.4,+000065.3+000067.3,+000066.6
08/Dec/2018 13:16:06,+001612.2,+000000.2+000007.3,+000065.3+000067.3,+000066.6
08/Dec/2018 13:31:08,+001612.0,+000000.2+000007.3,+000065.3+000067.2,+000066.6
08/Dec/2018 13:46:10,+001611.8,+000000.2+000007.3,+000065.3+000067.2,+000066.6
08/Dec/2018 14:01:13,+001611.6,+000000.1+000007.3,+000065.3+000067.2,+000066.6
08/Dec/2018 14:16:15,+001611.5,+000000.2+000007.3,+000065.3+000067.2,+000066.6
08/Dec/2018 14:31:17,+001611.3,+000000.1+000007.3,+000065.4+000067.2,+000066.6
08/Dec/2018 14:46:19,+001611.2,+000000.1+000007.4,+000065.3+000067.2,+000066.6
08/Dec/2018 15:01:21,+001611.0,+000000.2+000007.4,+000065.3+000067.2,+000066.6
08/Dec/2018 15:16:24,+001610.8,+000000.1+000007.3,+000065.3+000067.2,+000066.6
08/Dec/2018 15:31:26,+001610.7,+000000.1+000007.3,+000065.3+000067.3,+000066.6
08/Dec/2018 15:46:28,+001610.5,+000000.1+000007.3,+000065.3+000067.3,+000066.6
08/Dec/2018 16:01:30,+001610.4,+000000.1+000007.4,+000065.3+000067.3,+000066.6
08/Dec/2018 16:16:33,+001610.3,+000000.1+000007.3,+000065.3+000067.2,+000066.6
08/Dec/2018 16:31:35,+001610.1,+000000.1+000007.3,+000065.3+000067.2,+000066.6
08/Dec/2018 16:46:37,+001610.0,+000000.1+000007.3,+000065.3+000067.2,+000066.6
08/Dec/2018 17:01:39,+001609.8,+000000.1+000007.3,+000065.3+000067.2,+000066.6
08/Dec/2018 17:16:41,+001609.7,+000000.1+000007.3,+000065.3+000067.3,+000066.6
08/Dec/2018 17:31:44,+001609.6,+000000.1+000007.3,+000065.3+000067.2,+000066.6
08/Dec/2018 17:46:46,+001609.4,+000000.1+000007.3,+000065.3+000067.2,+000066.6
08/Dec/2018 18:01:48,+001609.2,+000000.1+000007.3,+000065.3+000067.2,+000066.6
08/Dec/2018 18:16:50,+001609.1,+000000.1+000007.3,+000065.3+000067.2,+000066.6
08/Dec/2018 18:31:53,+001609.0,+000000.1+000007.3,+000065.3+000067.2,+000066.6
08/Dec/2018 18:46:55,+001608.8,+000000.1+000007.3,+000065.3+000067.2,+000066.6
08/Dec/2018 19:01:57,+001608.7,+000000.2+000007.3,+000065.3+000067.2,+000066.6
08/Dec/2018 19:16:59,+001608.6,+000000.1+000007.3,+000065.4+000067.2,+000066.6
08/Dec/2018 19:32:01,+001608.4,+000000.2+000007.3,+000065.3+000067.2,+000066.6
08/Dec/2018 19:47:04,+001608.3,+000000.1+000007.3,+000065.3+000067.2,+000066.6
08/Dec/2018 20:02:06,+001608.1,+000000.1+000007.3,+000065.3+000067.2,+000066.6
08/Dec/2018 20:17:08,+001608.0,+000000.1+000007.3,+000065.3+000067.2,+000066.6
08/Dec/2018 20:32:10,+001607.9,+000000.2+000007.3,+000065.3+000067.2,+000066.6
08/Dec/2018 20:47:12,+001607.7,+000000.1+000007.3,+000065.3+000067.2,+000066.6
08/Dec/2018 21:02:15,+001607.6,+000000.1+000007.3,+000065.3+000067.1,+000066.6
08/Dec/2018 21:17:17,+001607.4,+000000.1+000007.4,+000065.3+000067.2,+000066.6
08/Dec/2018 21:32:19,+001607.3,+000000.1+000007.3,+000065.3+000067.2,+000066.6
08/Dec/2018 21:47:21,+001607.2,+000000.2+000007.3,+000065.3+000067.2,+000066.6
08/Dec/2018 22:02:24,+001607.1,+000000.1+000007.3,+000065.3+000067.2,+000066.5
08/Dec/2018 22:13:53,+001606.8,+000000.1+000007.3,+000065.3+000067.2,+000066.5
08/Dec/2018 22:28:55,+001606.8,+000000.1+000007.3,+000065.3+000067.2,+000066.5
08/Dec/2018 22:43:57,+001606.7,+000000.2+000007.3,+000065.3+000067.2,+000066.5
08/Dec/2018 22:58:59,+001606.6,+000000.1+000007.3,+000065.3+000067.2,+000066.5
08/Dec/2018 23:14:02,+001606.4,+000000.2+000007.3,+000065.3+000067.2,+000066.5
08/Dec/2018 23:29:04,+001606.3,+000000.1+000007.3,+000065.3+000067.2,+000066.6
08/Dec/2018 23:44:06,+001606.1,+000000.1+000007.3,+000065.3+000067.2,+000066.6
08/Dec/2018 23:59:08,+001606.0,+000000.1+000007.3,+000065.3+000067.1,+000066.5
09/Dec/2018 00:14:10,+001605.9,+000000.1+000007.3,+000065.3+000067.1,+000066.5
09/Dec/2018 00:29:13,+001605.8,+000000.1+000007.3,+000065.3+000067.1,+000066.5
09/Dec/2018 00:44:15,+001605.6,+000000.1+000007.3,+000065.3+000067.2,+000066.5
09/Dec/2018 00:59:17,+001605.5,+000000.1+000007.3,+000065.3+000067.1,+000066.5
09/Dec/2018 01:14:19,+001605.4,+000000.1+000007.3,+000065.3+000067.1,+000066.5
09/Dec/2018 01:29:22,+001605.3,+000000.1+000007.3,+000065.3+000067.1,+000066.5
09/Dec/2018 01:44:24,+001605.1,+000000.1+000007.3,+000065.3+000067.2,+000066.5
09/Dec/2018 01:59:26,+001605.0,+000000.1+000007.3,+000065.3+000067.1,+000066.5
09/Dec/2018 02:14:28,+001604.8,+000000.1+000007.3,+000065.3+000067.1,+000066.5
09/Dec/2018 02:29:30,+001604.7,+000000.1+000007.3,+000065.3+000067.1,+000066.5
09/Dec/2018 02:44:33,+001604.6,+000000.1+000007.3,+000065.3+000067.1,+000066.5
09/Dec/2018 02:59:35,+001604.5,+000000.1+000007.3,+000065.3+000067.1,+000066.5
09/Dec/2018 03:14:37,+001604.4,+000000.1+000007.3,+000065.3+000067.1,+000066.5
09/Dec/2018 03:29:39,+001604.2,+000000.1+000007.3,+000065.3+000067.1,+000066.5
09/Dec/2018 03:44:41,+001604.1,+000000.1+000007.3,+000065.3+000067.1,+000066.5
09/Dec/2018 03:59:43,+001603.9,+000000.1+000007.3,+000065.3+000067.1,+000066.5
09/Dec/2018 04:14:46,+001603.8,+000000.1+000007.3,+000065.3+000067.1,+000066.5
09/Dec/2018 04:29:48,+001603.7,+000000.1+000007.3,+000065.3+000067.1,+000066.5
09/Dec/2018 04:44:50,+001603.5,+000000.1+000007.3,+000065.2+000067.1,+000066.5
09/Dec/2018 04:59:52,+001603.4,+000000.1+000007.3,+000065.3+000067.1,+000066.5
09/Dec/2018 05:14:55,+001603.3,+000000.1+000007.3,+000065.3+000067.1,+000066.5
09/Dec/2018 05:29:57,+001603.2,+000000.1+000007.3,+000065.3+000067.1,+000066.5
09/Dec/2018 05:44:59,+001603.0,+000000.1+000007.3,+000065.3+000067.1,+000066.5
09/Dec/2018 06:00:01,+001602.9,+000000.1+000007.3,+000065.3+000067.1,+000066.5
09/Dec/2018 06:15:03,+001602.8,+000000.1+000007.3,+000065.3+000067.1,+000066.5
09/Dec/2018 06:30:06,+001602.7,+000000.1+000007.3,+000065.3+000067.0,+000066.5
09/Dec/2018 06:45:08,+001602.6,+000000.1+000007.3,+000065.3+000067.1,+000066.5
09/Dec/2018 07:00:10,+001602.4,+000000.1+000007.3,+000065.3+000067.1,+000066.5
09/Dec/2018 07:15:12,+001602.3,+000000.1+000007.3,+000065.3+000067.0,+000066.5
09/Dec/2018 07:30:14,+001602.2,+000000.0+000007.3,+000065.3+000067.0,+000066.5
09/Dec/2018 07:45:17,+001602.1,+000000.0+000007.3,+000065.3+000067.1,+000066.5
09/Dec/2018 08:00:19,+001601.9,+000000.0+000007.3,+000065.2+000067.1,+000066.5
09/Dec/2018 08:15:21,+001601.8,+000000.0+000007.3,+000065.3+000067.0,+000066.5
09/Dec/2018 08:30:23,+001601.7,+000000.0+000007.3,+000065.3+000067.1,+000066.5
09/Dec/2018 08:45:25,+001601.6,+000000.0+000007.3,+000065.3+000067.0,+000066.5
09/Dec/2018 09:00:28,+001601.4,+000000.0+000007.3,+000065.3+000067.0,+000066.5
09/Dec/2018 09:15:30,+001601.2,+000000.0+000007.3,+000065.3+000067.1,+000066.5
09/Dec/2018 09:30:32,+001601.2,+000000.0+000007.3,+000065.3+000067.0,+000066.5
09/Dec/2018 09:45:34,+001601.0,+000000.0+000007.3,+000065.3+000067.0,+000066.5
09/Dec/2018 10:00:36,+001600.9,+000000.0+000007.3,+000065.3+000067.1,+000066.5
09/Dec/2018 10:15:39,+001600.7,+000000.0+000007.3,+000065.2+000067.0,+000066.5
09/Dec/2018 10:30:41,+001600.5,+000000.0+000007.3,+000065.3+000067.1,+000066.5
09/Dec/2018 10:45:43,+001600.4,+000000.0+000007.3,+000065.2+000067.1,+000066.5
09/Dec/2018 11:00:45,+001600.3,+000000.0+000007.3,+000065.3+000067.0,+000066.6
